T (s)	Lin	Ang	X	Y	yaw	dx	dy	v	wz
104.7800	0.0000	0.0000	-0.7748	-0.6002	0.0000	0.0000	0.0000	0.0000	0.0000
104.7900	0.0000	0.0000	-0.7758	-0.5992	0.0000	0.0000	0.0000	0.0000	0.0000
104.8000	0.0000	0.0000	-0.7769	-0.5981	0.0000	0.0000	0.0000	0.0000	0.0000
104.8100	0.0000	0.0000	-0.7779	-0.5971	0.0000	0.0000	0.0000	0.0000	0.0000
104.8200	0.0000	0.0000	-0.7790	-0.5960	0.0000	0.0000	0.0000	0.0000	0.0000
104.8300	0.0000	0.0000	-0.7801	-0.5949	0.0000	0.0000	0.0000	0.0000	0.0000
104.8400	0.0000	0.0000	-0.7811	-0.5939	0.0000	0.0000	0.0000	0.0000	0.0000
104.8500	0.0000	0.0000	-0.7822	-0.5928	0.0000	0.0000	0.0000	0.0000	0.0000
104.8600	0.0000	0.0000	-0.7832	-0.5918	0.0000	0.0000	0.0000	0.0000	0.0000
104.8700	0.0000	0.0000	-0.7843	-0.5907	0.0000	0.0000	0.0000	0.0000	0.0000
104.8800	0.0000	0.0000	-0.7854	-0.5896	0.0000	0.0000	0.0000	0.0000	0.0000
104.8900	0.0000	0.0000	-0.7864	-0.5886	0.0000	0.0000	0.0000	0.0000	0.0000
104.9000	0.0000	0.0000	-0.7875	-0.5875	0.0000	0.0000	0.0000	0.0000	0.0000
104.9100	0.0000	0.0000	-0.7886	-0.5864	0.0000	0.0000	0.0000	0.0000	0.0000
104.9200	0.0000	0.0000	-0.7896	-0.5854	0.0000	0.0000	0.0000	0.0000	0.0000
104.9300	0.0000	0.0000	-0.7907	-0.5843	0.0000	0.0000	0.0000	0.0000	0.0000
104.9400	0.0000	0.0000	-0.7917	-0.5833	0.0000	0.0000	0.0000	0.0000	0.0000
104.9500	0.0000	0.0000	-0.7928	-0.5822	0.0000	0.0000	0.0000	0.0000	0.0000
104.9600	0.0000	0.0000	-0.7939	-0.5811	0.0000	0.0000	0.0000	0.0000	0.0000
104.9700	0.0000	0.0000	-0.7949	-0.5801	0.0000	0.0000	0.0000	0.0000	0.0000
104.9800	0.0000	0.0000	-0.7960	-0.5790	0.0000	0.0000	0.0000	0.0000	0.0000
104.9900	0.0000	0.0000	-0.7970	-0.5780	0.0000	0.0000	0.0000	0.0000	0.0000
105.0000	0.0000	0.0000	-0.7981	-0.5769	0.0000	0.0000	0.0000	0.0000	0.0000
105.0100	0.0000	0.0000	-0.7992	-0.5758	0.0000	0.0000	0.0000	0.0000	0.0000
105.0200	0.0000	0.0000	-0.8002	-0.5748	0.0000	0.0000	0.0000	0.0000	0.0000
105.0300	0.0000	0.0000	-0.8013	-0.5737	0.0000	0.0000	0.0000	0.0000	0.0000
105.0400	0.0000	0.0000	-0.8023	-0.5727	0.0000	0.0000	0.0000	0.0000	0.0000
105.0500	0.0000	0.0000	-0.8034	-0.5716	0.0000	0.0000	0.0000	0.0000	0.0000
105.0600	0.0000	0.0000	-0.8045	-0.5705	0.0000	0.0000	0.0000	0.0000	0.0000
105.0700	0.0000	0.0000	-0.8055	-0.5695	0.0000	0.0000	0.0000	0.0000	0.0000
105.0800	0.0000	0.0000	-0.8066	-0.5684	0.0000	0.0000	0.0000	0.0000	0.0000
105.0900	0.0000	0.0000	-0.8076	-0.5674	0.0000	0.0000	0.0000	0.0000	0.0000
105.1000	0.0000	0.0000	-0.8087	-0.5663	0.0000	0.0000	0.0000	0.0000	0.0000
105.1100	0.0000	0.0000	-0.8098	-0.5652	0.0000	0.0000	0.0000	0.0000	0.0000
105.1200	0.0000	0.0000	-0.8108	-0.5642	0.0000	0.0000	0.0000	0.0000	0.0000
105.1300	0.0000	0.0000	-0.8119	-0.5631	0.0000	0.0000	0.0000	0.0000	0.0000
105.1400	0.0000	0.0000	-0.8129	-0.5621	0.0000	0.0000	0.0000	0.0000	0.0000
105.1500	0.0000	0.0000	-0.8140	-0.5610	0.0000	0.0000	0.0000	0.0000	0.0000
105.1600	0.0000	0.0000	-0.8151	-0.5599	0.0000	0.0000	0.0000	0.0000	0.0000
105.1700	0.0000	0.0000	-0.8161	-0.5589	0.0000	0.0000	0.0000	0.0000	0.0000
105.1800	0.0000	0.0000	-0.8172	-0.5578	0.0000	0.0000	0.0000	0.0000	0.0000
105.1900	0.0000	0.0000	-0.8182	-0.5568	0.0000	0.0000	0.0000	0.0000	0.0000
105.2000	0.0000	0.0000	-0.8193	-0.5557	0.0000	0.0000	0.0000	0.0000	0.0000
105.2100	0.0000	0.0000	-0.8204	-0.5546	0.0000	0.0000	0.0000	0.0000	0.0000
105.2200	0.0000	0.0000	-0.8214	-0.5536	0.0000	0.0000	0.0000	0.0000	0.0000
105.2300	0.0000	0.0000	-0.8225	-0.5525	0.0000	0.0000	0.0000	0.0000	0.0000
105.2400	0.0000	0.0000	-0.8236	-0.5514	0.0000	0.0000	0.0000	0.0000	0.0000
105.2500	0.0000	0.0000	-0.8246	-0.5504	0.0000	0.0000	0.0000	0.0000	0.0000
105.2600	0.0000	0.0000	-0.8257	-0.5493	0.0000	0.0000	0.0000	0.0000	0.0000
105.2700	0.0000	0.0000	-0.8267	-0.5483	0.0000	0.0000	0.0000	0.0000	0.0000
105.2800	0.0000	0.0000	-0.8278	-0.5472	0.0000	0.0000	0.0000	0.0000	0.0000
105.2900	0.0000	0.0000	-0.8289	-0.5461	0.0000	0.0000	0.0000	0.0000	0.0000
105.3000	0.0000	0.0000	-0.8299	-0.5451	0.0000	0.0000	0.0000	0.0000	0.0000
105.3100	0.0000	0.0000	-0.8310	-0.5440	0.0000	0.0000	0.0000	0.0000	0.0000
105.3200	0.0000	0.0000	-0.8320	-0.5430	0.0000	0.0000	0.0000	0.0000	0.0000
105.3300	0.0000	0.0000	-0.8331	-0.5419	0.0000	0.0000	0.0000	0.0000	0.0000
105.3400	0.0000	0.0000	-0.8342	-0.5408	0.0000	0.0000	0.0000	0.0000	0.0000
105.3500	0.0000	0.0000	-0.8352	-0.5398	0.0000	0.0000	0.0000	0.0000	0.0000
105.3600	0.0000	0.0000	-0.8363	-0.5387	0.0000	0.0000	0.0000	0.0000	0.0000
105.3700	0.0000	0.0000	-0.8373	-0.5377	0.0000	0.0000	0.0000	0.0000	0.0000
105.3800	0.0000	0.0000	-0.8384	-0.5366	0.0000	0.0000	0.0000	0.0000	0.0000
105.3900	0.0000	0.0000	-0.8395	-0.5355	0.0000	0.0000	0.0000	0.0000	0.0000
105.4000	0.0000	0.0000	-0.8405	-0.5345	0.0000	0.0000	0.0000	0.0000	0.0000
105.4100	0.0000	0.0000	-0.8416	-0.5334	0.0000	0.0000	0.0000	0.0000	0.0000
105.4200	0.0000	0.0000	-0.8426	-0.5324	0.0000	0.0000	0.0000	0.0000	0.0000
105.4300	0.0000	0.0000	-0.8437	-0.5313	0.0000	0.0000	0.0000	0.0000	0.0000
105.4400	0.0000	0.0000	-0.8448	-0.5302	0.0000	0.0000	0.0000	0.0000	0.0000
105.4500	0.0000	0.0000	-0.8458	-0.5292	0.0000	0.0000	0.0000	0.0000	0.0000
105.4600	0.0000	0.0000	-0.8469	-0.5281	0.0000	0.0000	0.0000	0.0000	0.0000
105.4700	0.0000	0.0000	-0.8479	-0.5271	0.0000	0.0000	0.0000	0.0000	0.0000
105.4800	0.0000	0.0000	-0.8490	-0.5260	0.0000	0.0000	0.0000	0.0000	0.0000
105.4900	0.0000	0.0000	-0.8501	-0.5249	0.0000	0.0000	0.0000	0.0000	0.0000
105.5000	0.0000	0.0000	-0.8511	-0.5239	0.0000	0.0000	0.0000	0.0000	0.0000
105.5100	0.0000	0.0000	-0.8522	-0.5228	0.0000	0.0000	0.0000	0.0000	0.0000
105.5200	0.0000	0.0000	-0.8533	-0.5217	0.0000	0.0000	0.0000	0.0000	0.0000
105.5300	0.0000	0.0000	-0.8543	-0.5207	0.0000	0.0000	0.0000	0.0000	0.0000
105.5400	0.0000	0.0000	-0.8554	-0.5196	0.0000	0.0000	0.0000	0.0000	0.0000
105.5500	0.0000	0.0000	-0.8564	-0.5186	0.0000	0.0000	0.0000	0.0000	0.0000
105.5600	0.0000	0.0000	-0.8575	-0.5175	0.0000	0.0000	0.0000	0.0000	0.0000
105.5700	0.0000	0.0000	-0.8586	-0.5164	0.0000	0.0000	0.0000	0.0000	0.0000
105.5800	0.0000	0.0000	-0.8596	-0.5154	0.0000	0.0000	0.0000	0.0000	0.0000
105.5900	0.0000	0.0000	-0.8607	-0.5143	0.0000	0.0000	0.0000	0.0000	0.0000
105.6000	0.0000	0.0000	-0.8617	-0.5133	0.0000	0.0000	0.0000	0.0000	0.0000
105.6100	0.0000	0.0000	-0.8628	-0.5122	0.0000	0.0000	0.0000	0.0000	0.0000
105.6200	0.0000	0.0000	-0.8639	-0.5111	0.0000	0.0000	0.0000	0.0000	0.0000
105.6300	0.0000	0.0000	-0.8649	-0.5101	0.0000	0.0000	0.0000	0.0000	0.0000
105.6400	0.0000	0.0000	-0.8660	-0.5090	0.0000	0.0000	0.0000	0.0000	0.0000
105.6500	0.0000	0.0000	-0.8670	-0.5080	0.0000	0.0000	0.0000	0.0000	0.0000
105.6600	0.0000	0.0000	-0.8681	-0.5069	0.0000	0.0000	0.0000	0.0000	0.0000
105.6700	0.0000	0.0000	-0.8692	-0.5058	0.0000	0.0000	0.0000	0.0000	0.0000
105.6800	0.0000	0.0000	-0.8702	-0.5048	0.0000	0.0000	0.0000	0.0000	0.0000
105.6900	0.0000	0.0000	-0.8713	-0.5037	0.0000	0.0000	0.0000	0.0000	0.0000
105.7000	0.0000	0.0000	-0.8723	-0.5027	0.0000	0.0000	0.0000	0.0000	0.0000
105.7100	0.0000	0.0000	-0.8734	-0.5016	0.0000	0.0000	0.0000	0.0000	0.0000
105.7200	0.0000	0.0000	-0.8745	-0.5005	0.0000	0.0000	0.0000	0.0000	0.0000
105.7300	0.0000	0.0000	-0.8755	-0.4995	0.0000	0.0000	0.0000	0.0000	0.0000
105.7400	0.0000	0.0000	-0.8766	-0.4984	0.0000	0.0000	0.0000	0.0000	0.0000
105.7500	0.0000	0.0000	-0.8776	-0.4974	0.0000	0.0000	0.0000	0.0000	0.0000
105.7600	0.0000	0.0000	-0.8787	-0.4963	0.0000	0.0000	0.0000	0.0000	0.0000
105.7700	0.0000	0.0000	-0.8798	-0.4952	0.0000	0.0000	0.0000	0.0000	0.0000
105.7800	0.0000	0.0000	-0.8808	-0.4942	0.0000	0.0000	0.0000	0.0000	0.0000
105.7900	0.0000	0.0000	-0.8819	-0.4931	0.0000	0.0000	0.0000	0.0000	0.0000
105.8000	0.0000	0.0000	-0.8829	-0.4921	0.0000	0.0000	0.0000	0.0000	0.0000
105.8100	0.0000	0.0000	-0.8840	-0.4910	0.0000	0.0000	0.0000	0.0000	0.0000
105.8200	0.0000	0.0000	-0.8851	-0.4899	0.0000	0.0000	0.0000	0.0000	0.0000
105.8300	0.0000	0.0000	-0.8861	-0.4889	0.0000	0.0000	0.0000	0.0000	0.0000
105.8400	0.0000	0.0000	-0.8872	-0.4878	0.0000	0.0000	0.0000	0.0000	0.0000
105.8500	0.0000	0.0000	-0.8883	-0.4867	0.0000	0.0000	0.0000	0.0000	0.0000
105.8600	0.0000	0.0000	-0.8893	-0.4857	0.0000	0.0000	0.0000	0.0000	0.0000
105.8700	0.0000	0.0000	-0.8904	-0.4846	0.0000	0.0000	0.0000	0.0000	0.0000
105.8800	0.0000	0.0000	-0.8914	-0.4836	0.0000	0.0000	0.0000	0.0000	0.0000
105.8900	0.0000	0.0000	-0.8925	-0.4825	0.0000	0.0000	0.0000	0.0000	0.0000
105.9000	0.0000	0.0000	-0.8936	-0.4814	0.0000	0.0000	0.0000	0.0000	0.0000
105.9100	0.0000	0.0000	-0.8946	-0.4804	0.0000	0.0000	0.0000	0.0000	0.0000
105.9200	0.0000	0.0000	-0.8957	-0.4793	0.0000	0.0000	0.0000	0.0000	0.0000
105.9300	0.0000	0.0000	-0.8967	-0.4783	0.0000	0.0000	0.0000	0.0000	0.0000
105.9400	0.0000	0.0000	-0.8978	-0.4772	0.0000	0.0000	0.0000	0.0000	0.0000
105.9500	0.0000	0.0000	-0.8989	-0.4761	0.0000	0.0000	0.0000	0.0000	0.0000
105.9600	0.0000	0.0000	-0.8999	-0.4751	0.0000	0.0000	0.0000	0.0000	0.0000
105.9700	0.0000	0.0000	-0.9010	-0.4740	0.0000	0.0000	0.0000	0.0000	0.0000
105.9800	0.0000	0.0000	-0.9020	-0.4730	0.0000	0.0000	0.0000	0.0000	0.0000
105.9900	0.0000	0.0000	-0.9031	-0.4719	0.0000	0.0000	0.0000	0.0000	0.0000
106.0000	0.0000	0.0000	-0.9042	-0.4708	0.0000	0.0000	0.0000	0.0000	0.0000
106.0100	0.0000	0.0000	-0.9052	-0.4698	0.0000	0.0000	0.0000	0.0000	0.0000
106.0200	0.0000	0.0000	-0.9063	-0.4687	0.0000	0.0000	0.0000	0.0000	0.0000
106.0300	0.0000	0.0000	-0.9073	-0.4677	0.0000	0.0000	0.0000	0.0000	0.0000
106.0400	0.0000	0.0000	-0.9084	-0.4666	0.0000	0.0000	0.0000	0.0000	0.0000
106.0500	0.0000	0.0000	-0.9095	-0.4655	0.0000	0.0000	0.0000	0.0000	0.0000
106.0600	0.0000	0.0000	-0.9105	-0.4645	0.0000	0.0000	0.0000	0.0000	0.0000
106.0700	0.0000	0.0000	-0.9116	-0.4634	0.0000	0.0000	0.0000	0.0000	0.0000
106.0800	0.0000	0.0000	-0.9126	-0.4624	0.0000	0.0000	0.0000	0.0000	0.0000
106.0900	0.0000	0.0000	-0.9137	-0.4613	0.0000	0.0000	0.0000	0.0000	0.0000
106.1000	0.0000	0.0000	-0.9148	-0.4602	0.0000	0.0000	0.0000	0.0000	0.0000
106.1100	0.0000	0.0000	-0.9158	-0.4592	0.0000	0.0000	0.0000	0.0000	0.0000
106.1200	0.0000	0.0000	-0.9169	-0.4581	0.0000	0.0000	0.0000	0.0000	0.0000
106.1300	0.0000	0.0000	-0.9180	-0.4570	0.0000	0.0000	0.0000	0.0000	0.0000
106.1400	0.0000	0.0000	-0.9190	-0.4560	0.0000	0.0000	0.0000	0.0000	0.0000
106.1500	0.0000	0.0000	-0.9201	-0.4549	0.0000	0.0000	0.0000	0.0000	0.0000
106.1600	0.0000	0.0000	-0.9211	-0.4539	0.0000	0.0000	0.0000	0.0000	0.0000
106.1700	0.0000	0.0000	-0.9222	-0.4528	0.0000	0.0000	0.0000	0.0000	0.0000
106.1800	0.0000	0.0000	-0.9233	-0.4517	0.0000	0.0000	0.0000	0.0000	0.0000
106.1900	0.0000	0.0000	-0.9243	-0.4507	0.0000	0.0000	0.0000	0.0000	0.0000
106.2000	0.0000	0.0000	-0.9254	-0.4496	0.0000	0.0000	0.0000	0.0000	0.0000
106.2100	0.0000	0.0000	-0.9264	-0.4486	0.0000	0.0000	0.0000	0.0000	0.0000
106.2200	0.0000	0.0000	-0.9275	-0.4475	0.0000	0.0000	0.0000	0.0000	0.0000
106.2300	0.0000	0.0000	-0.9286	-0.4464	0.0000	0.0000	0.0000	0.0000	0.0000
106.2400	0.0000	0.0000	-0.9296	-0.4454	0.0000	0.0000	0.0000	0.0000	0.0000
106.2500	0.0000	0.0000	-0.9307	-0.4443	0.0000	0.0000	0.0000	0.0000	0.0000
106.2600	0.0000	0.0000	-0.9317	-0.4433	0.0000	0.0000	0.0000	0.0000	0.0000
106.2700	0.0000	0.0000	-0.9328	-0.4422	0.0000	0.0000	0.0000	0.0000	0.0000
106.2800	0.0000	0.0000	-0.9339	-0.4411	0.0000	0.0000	0.0000	0.0000	0.0000
106.2900	0.0000	0.0000	-0.9349	-0.4401	0.0000	0.0000	0.0000	0.0000	0.0000
106.3000	0.0000	0.0000	-0.9360	-0.4390	0.0000	0.0000	0.0000	0.0000	0.0000
106.3100	0.0000	0.0000	-0.9370	-0.4380	0.0000	0.0000	0.0000	0.0000	0.0000
106.3200	0.0000	0.0000	-0.9381	-0.4369	0.0000	0.0000	0.0000	0.0000	0.0000
106.3300	0.0000	0.0000	-0.9392	-0.4358	0.0000	0.0000	0.0000	0.0000	0.0000
106.3400	0.0000	0.0000	-0.9402	-0.4348	0.0000	0.0000	0.0000	0.0000	0.0000
106.3500	0.0000	0.0000	-0.9413	-0.4337	0.0000	0.0000	0.0000	0.0000	0.0000
106.3600	0.0000	0.0000	-0.9423	-0.4327	0.0000	0.0000	0.0000	0.0000	0.0000
106.3700	0.0000	0.0000	-0.9434	-0.4316	0.0000	0.0000	0.0000	0.0000	0.0000
106.3800	0.0000	0.0000	-0.9445	-0.4305	0.0000	0.0000	0.0000	0.0000	0.0000
106.3900	0.0000	0.0000	-0.9455	-0.4295	0.0000	0.0000	0.0000	0.0000	0.0000
106.4000	0.0000	0.0000	-0.9466	-0.4284	0.0000	0.0000	0.0000	0.0000	0.0000
106.4100	0.0000	0.0000	-0.9477	-0.4273	0.0000	0.0000	0.0000	0.0000	0.0000
106.4200	0.0000	0.0000	-0.9487	-0.4263	0.0000	0.0000	0.0000	0.0000	0.0000
106.4300	0.0000	0.0000	-0.9498	-0.4252	0.0000	0.0000	0.0000	0.0000	0.0000
106.4400	0.0000	0.0000	-0.9508	-0.4242	0.0000	0.0000	0.0000	0.0000	0.0000
106.4500	0.0000	0.0000	-0.9519	-0.4231	0.0000	0.0000	0.0000	0.0000	0.0000
106.4600	0.0000	0.0000	-0.9530	-0.4220	0.0000	0.0000	0.0000	0.0000	0.0000
106.4700	0.0000	0.0000	-0.9540	-0.4210	0.0000	0.0000	0.0000	0.0000	0.0000
106.4800	0.0000	0.0000	-0.9551	-0.4199	0.0000	0.0000	0.0000	0.0000	0.0000
106.4900	0.0000	0.0000	-0.9561	-0.4189	0.0000	0.0000	0.0000	0.0000	0.0000
106.5000	0.0000	0.0000	-0.9572	-0.4178	0.0000	0.0000	0.0000	0.0000	0.0000
106.5100	0.0000	0.0000	-0.9583	-0.4167	0.0000	0.0000	0.0000	0.0000	0.0000
106.5200	0.0000	0.0000	-0.9593	-0.4157	0.0000	0.0000	0.0000	0.0000	0.0000
106.5300	0.0000	0.0000	-0.9604	-0.4146	0.0000	0.0000	0.0000	0.0000	0.0000
106.5400	0.0000	0.0000	-0.9614	-0.4136	0.0000	0.0000	0.0000	0.0000	0.0000
106.5500	0.0000	0.0000	-0.9625	-0.4125	0.0000	0.0000	0.0000	0.0000	0.0000
106.5600	0.0000	0.0000	-0.9636	-0.4114	0.0000	0.0000	0.0000	0.0000	0.0000
106.5700	0.0000	0.0000	-0.9646	-0.4104	0.0000	0.0000	0.0000	0.0000	0.0000
106.5800	0.0000	0.0000	-0.9657	-0.4093	0.0000	0.0000	0.0000	0.0000	0.0000
106.5900	0.0000	0.0000	-0.9667	-0.4083	0.0000	0.0000	0.0000	0.0000	0.0000
106.6000	0.0000	0.0000	-0.9678	-0.4072	0.0000	0.0000	0.0000	0.0000	0.0000
106.6100	0.0000	0.0000	-0.9689	-0.4061	0.0000	0.0000	0.0000	0.0000	0.0000
106.6200	0.0000	0.0000	-0.9699	-0.4051	0.0000	0.0000	0.0000	0.0000	0.0000
106.6300	0.0000	0.0000	-0.9710	-0.4040	0.0000	0.0000	0.0000	0.0000	0.0000
106.6400	0.0000	0.0000	-0.9720	-0.4030	0.0000	0.0000	0.0000	0.0000	0.0000
106.6500	0.0000	0.0000	-0.9731	-0.4019	0.0000	0.0000	0.0000	0.0000	0.0000
106.6600	0.0000	0.0000	-0.9742	-0.4008	0.0000	0.0000	0.0000	0.0000	0.0000
106.6700	0.0000	0.0000	-0.9752	-0.3998	0.0000	0.0000	0.0000	0.0000	0.0000
106.6800	0.0000	0.0000	-0.9763	-0.3987	0.0000	0.0000	0.0000	0.0000	0.0000
106.6900	0.0000	0.0000	-0.9773	-0.3977	0.0000	0.0000	0.0000	0.0000	0.0000
106.7000	0.0000	0.0000	-0.9784	-0.3966	0.0000	0.0000	0.0000	0.0000	0.0000
106.7100	0.0000	0.0000	-0.9795	-0.3955	0.0000	0.0000	0.0000	0.0000	0.0000
106.7200	0.0000	0.0000	-0.9805	-0.3945	0.0000	0.0000	0.0000	0.0000	0.0000
106.7300	0.0000	0.0000	-0.9816	-0.3934	0.0000	0.0000	0.0000	0.0000	0.0000
106.7400	0.0000	0.0000	-0.9827	-0.3923	0.0000	0.0000	0.0000	0.0000	0.0000
106.7500	0.0000	0.0000	-0.9837	-0.3913	0.0000	0.0000	0.0000	0.0000	0.0000
106.7600	0.0000	0.0000	-0.9848	-0.3902	0.0000	0.0000	0.0000	0.0000	0.0000
106.7700	0.0000	0.0000	-0.9858	-0.3892	0.0000	0.0000	0.0000	0.0000	0.0000
106.7800	0.0000	0.0000	-0.9869	-0.3881	0.0000	0.0000	0.0000	0.0000	0.0000
106.7900	0.0000	0.0000	-0.9880	-0.3870	0.0000	0.0000	0.0000	0.0000	0.0000
106.8000	0.0000	0.0000	-0.9890	-0.3860	0.0000	0.0000	0.0000	0.0000	0.0000
106.8100	0.0000	0.0000	-0.9901	-0.3849	0.0000	0.0000	0.0000	0.0000	0.0000
106.8200	0.0000	0.0000	-0.9911	-0.3839	0.0000	0.0000	0.0000	0.0000	0.0000
106.8300	0.0000	0.0000	-0.9922	-0.3828	0.0000	0.0000	0.0000	0.0000	0.0000
106.8400	0.0000	0.0000	-0.9933	-0.3817	0.0000	0.0000	0.0000	0.0000	0.0000
106.8500	0.0000	0.0000	-0.9943	-0.3807	0.0000	0.0000	0.0000	0.0000	0.0000
106.8600	0.0000	0.0000	-0.9954	-0.3796	0.0000	0.0000	0.0000	0.0000	0.0000
106.8700	0.0000	0.0000	-0.9964	-0.3786	0.0000	0.0000	0.0000	0.0000	0.0000
106.8800	0.0000	0.0000	-0.9975	-0.3775	0.0000	0.0000	0.0000	0.0000	0.0000
106.8900	0.0000	0.0000	-0.9986	-0.3764	0.0000	0.0000	0.0000	0.0000	0.0000
106.9000	0.0000	0.0000	-0.9996	-0.3754	0.0000	0.0000	0.0000	0.0000	0.0000
106.9100	0.0000	0.0000	-1.0007	-0.3743	0.0000	0.0000	0.0000	0.0000	0.0000
106.9200	0.0000	0.0000	-1.0017	-0.3733	0.0000	0.0000	0.0000	0.0000	0.0000
106.9300	0.0000	0.0000	-1.0028	-0.3722	0.0000	0.0000	0.0000	0.0000	0.0000
106.9400	0.0000	0.0000	-1.0039	-0.3711	0.0000	0.0000	0.0000	0.0000	0.0000
106.9500	0.0000	0.0000	-1.0049	-0.3701	0.0000	0.0000	0.0000	0.0000	0.0000
106.9600	0.0000	0.0000	-1.0060	-0.3690	0.0000	0.0000	0.0000	0.0000	0.0000
106.9700	0.0000	0.0000	-1.0070	-0.3680	0.0000	0.0000	0.0000	0.0000	0.0000
106.9800	0.0000	0.0000	-1.0081	-0.3669	0.0000	0.0000	0.0000	0.0000	0.0000
106.9900	0.0000	0.0000	-1.0092	-0.3658	0.0000	0.0000	0.0000	0.0000	0.0000
107.0000	0.0000	0.0000	-1.0102	-0.3648	0.0000	0.0000	0.0000	0.0000	0.0000
107.0100	0.0000	0.0000	-1.0113	-0.3637	0.0000	0.0000	0.0000	0.0000	0.0000
107.0200	0.0000	0.0000	-1.0124	-0.3626	0.0000	0.0000	0.0000	0.0000	0.0000
107.0300	0.0000	0.0000	-1.0134	-0.3616	0.0000	0.0000	0.0000	0.0000	0.0000
107.0400	0.0000	0.0000	-1.0145	-0.3605	0.0000	0.0000	0.0000	0.0000	0.0000
107.0500	0.0000	0.0000	-1.0155	-0.3595	0.0000	0.0000	0.0000	0.0000	0.0000
107.0600	0.0000	0.0000	-1.0166	-0.3584	0.0000	0.0000	0.0000	0.0000	0.0000
107.0700	0.0000	0.0000	-1.0177	-0.3573	0.0000	0.0000	0.0000	0.0000	0.0000
107.0800	0.0000	0.0000	-1.0187	-0.3563	0.0000	0.0000	0.0000	0.0000	0.0000
107.0900	0.0000	0.0000	-1.0198	-0.3552	0.0000	0.0000	0.0000	0.0000	0.0000
107.1000	0.0000	0.0000	-1.0208	-0.3542	0.0000	0.0000	0.0000	0.0000	0.0000
107.1100	0.0000	0.0000	-1.0219	-0.3531	0.0000	0.0000	0.0000	0.0000	0.0000
107.1200	0.0000	0.0000	-1.0230	-0.3520	0.0000	0.0000	0.0000	0.0000	0.0000
107.1300	0.0000	0.0000	-1.0240	-0.3510	0.0000	0.0000	0.0000	0.0000	0.0000
107.1400	0.0000	0.0000	-1.0251	-0.3499	0.0000	0.0000	0.0000	0.0000	0.0000
107.1500	0.0000	0.0000	-1.0261	-0.3489	0.0000	0.0000	0.0000	0.0000	0.0000
107.1600	0.0000	0.0000	-1.0272	-0.3478	0.0000	0.0000	0.0000	0.0000	0.0000
107.1700	0.0000	0.0000	-1.0283	-0.3467	0.0000	0.0000	0.0000	0.0000	0.0000
107.1800	0.0000	0.0000	-1.0293	-0.3457	0.0000	0.0000	0.0000	0.0000	0.0000
107.1900	0.0000	0.0000	-1.0304	-0.3446	0.0000	0.0000	0.0000	0.0000	0.0000
107.2000	0.0000	0.0000	-1.0314	-0.3436	0.0000	0.0000	0.0000	0.0000	0.0000
107.2100	0.0000	0.0000	-1.0325	-0.3425	0.0000	0.0000	0.0000	0.0000	0.0000
107.2200	0.0000	0.0000	-1.0336	-0.3414	0.0000	0.0000	0.0000	0.0000	0.0000
107.2300	0.0000	0.0000	-1.0346	-0.3404	0.0000	0.0000	0.0000	0.0000	0.0000
107.2400	0.0000	0.0000	-1.0357	-0.3393	0.0000	0.0000	0.0000	0.0000	0.0000
107.2500	0.0000	0.0000	-1.0367	-0.3383	0.0000	0.0000	0.0000	0.0000	0.0000
107.2600	0.0000	0.0000	-1.0378	-0.3372	0.0000	0.0000	0.0000	0.0000	0.0000
107.2700	0.0000	0.0000	-1.0389	-0.3361	0.0000	0.0000	0.0000	0.0000	0.0000
107.2800	0.0000	0.0000	-1.0399	-0.3351	0.0000	0.0000	0.0000	0.0000	0.0000
107.2900	0.0000	0.0000	-1.0410	-0.3340	0.0000	0.0000	0.0000	0.0000	0.0000
107.3000	0.0000	0.0000	-1.0420	-0.3330	0.0000	0.0000	0.0000	0.0000	0.0000
107.3100	0.0000	0.0000	-1.0431	-0.3319	0.0000	0.0000	0.0000	0.0000	0.0000
107.3200	0.0000	0.0000	-1.0442	-0.3308	0.0000	0.0000	0.0000	0.0000	0.0000
107.3300	0.0000	0.0000	-1.0452	-0.3298	0.0000	0.0000	0.0000	0.0000	0.0000
107.3400	0.0000	0.0000	-1.0463	-0.3287	0.0000	0.0000	0.0000	0.0000	0.0000
107.3500	0.0000	0.0000	-1.0474	-0.3276	0.0000	0.0000	0.0000	0.0000	0.0000
107.3600	0.0000	0.0000	-1.0484	-0.3266	0.0000	0.0000	0.0000	0.0000	0.0000
107.3700	0.0000	0.0000	-1.0495	-0.3255	0.0000	0.0000	0.0000	0.0000	0.0000
107.3800	0.0000	0.0000	-1.0505	-0.3245	0.0000	0.0000	0.0000	0.0000	0.0000
107.3900	0.0000	0.0000	-1.0516	-0.3234	0.0000	0.0000	0.0000	0.0000	0.0000
107.4000	0.0000	0.0000	-1.0527	-0.3223	0.0000	0.0000	0.0000	0.0000	0.0000
107.4100	0.0000	0.0000	-1.0537	-0.3213	0.0000	0.0000	0.0000	0.0000	0.0000
107.4200	0.0000	0.0000	-1.0548	-0.3202	0.0000	0.0000	0.0000	0.0000	0.0000
107.4300	0.0000	0.0000	-1.0558	-0.3192	0.0000	0.0000	0.0000	0.0000	0.0000
107.4400	0.0000	0.0000	-1.0569	-0.3181	0.0000	0.0000	0.0000	0.0000	0.0000
107.4500	0.0000	0.0000	-1.0580	-0.3170	0.0000	0.0000	0.0000	0.0000	0.0000
